"State","Year.Month","Report.Number"
"KY",2012-12-01,15
"KY",2013-01-01,31
"KY",2013-02-01,22
"KY",2013-03-01,24
"KY",2013-04-01,24
"KY",2013-05-01,39
"KY",2013-06-01,43
"KY",2013-07-01,38
"KY",2013-08-01,46
"KY",2013-09-01,33
"KY",2013-10-01,43
"KY",2013-11-01,25
"KY",2013-12-01,37
"KY",2014-01-01,31
"KY",2014-02-01,37
"KY",2014-03-01,31
"KY",2014-04-01,43
"KY",2014-05-01,40
"KY",2014-06-01,29
"KY",2014-07-01,37
"KY",2014-08-01,36
"KY",2014-09-01,40
"KY",2014-10-01,47
"KY",2014-11-01,24
"KY",2014-12-01,42
"KY",2015-01-01,42
"KY",2015-02-01,31
"KY",2015-03-01,42
"KY",2015-04-01,34
"KY",2015-05-01,25
"KY",2015-06-01,37
"KY",2015-07-01,38
"KY",2015-08-01,31
"KY",2015-09-01,32
"KY",2015-10-01,36
"KY",2015-11-01,24
"KY",2015-12-01,36
"KY",2016-01-01,28
"KY",2016-02-01,40
"KY",2016-03-01,31
"KY",2016-04-01,42
"KY",2016-05-01,31
"KY",2016-06-01,39
"KY",2016-07-01,38
"KY",2016-08-01,38
"KY",2016-09-01,11
"LA",2000-01-01,19
"LA",2000-02-01,20
"LA",2000-03-01,25
"LA",2000-04-01,23
"LA",2000-05-01,35
"LA",2000-06-01,53
"LA",2000-07-01,31
"LA",2000-08-01,28
"LA",2000-09-01,31
"LA",2000-10-01,22
"LA",2000-11-01,21
"LA",2000-12-01,29
"LA",2001-01-01,30
"LA",2001-02-01,18
"LA",2001-03-01,25
"LA",2001-04-01,31
"LA",2001-05-01,27
"LA",2001-06-01,29
"LA",2001-07-01,31
"LA",2001-08-01,26
"LA",2001-09-01,22
"LA",2001-10-01,18
"LA",2001-11-01,23
"LA",2001-12-01,8
"LA",2002-01-01,17
"LA",2002-02-01,20
"LA",2002-03-01,20
"LA",2002-04-01,25
"LA",2002-05-01,27
"LA",2002-06-01,21
"LA",2002-07-01,23
"LA",2002-08-01,22
"LA",2002-09-01,13
"LA",2002-10-01,23
"LA",2002-11-01,19
"LA",2002-12-01,12
"LA",2003-01-01,14
"LA",2003-02-01,21
"LA",2003-03-01,17
"LA",2003-04-01,24
"LA",2003-05-01,18
"LA",2003-06-01,18
"LA",2003-07-01,21
"LA",2003-08-01,24
"LA",2003-09-01,19
"LA",2003-10-01,30
"LA",2003-11-01,17
"LA",2003-12-01,20
"LA",2004-01-01,15
"LA",2004-02-01,16
"LA",2004-03-01,24
"LA",2004-04-01,18
"LA",2004-05-01,28
"LA",2004-06-01,29
"LA",2004-07-01,36
"LA",2004-08-01,34
"LA",2004-09-01,26
"LA",2004-10-01,20
"LA",2004-11-01,22
"LA",2004-12-01,33
"LA",2005-01-01,23
"LA",2005-02-01,14
"LA",2005-03-01,21
"LA",2005-04-01,21
"LA",2005-05-01,23
"LA",2005-06-01,23
"LA",2005-07-01,33
"LA",2005-08-01,24
"LA",2005-09-01,21
"LA",2005-10-01,16
"LA",2005-11-01,20
"LA",2005-12-01,23
"LA",2006-01-01,20
"LA",2006-02-01,11
"LA",2006-03-01,19
"LA",2006-04-01,21
"LA",2006-05-01,16
"LA",2006-06-01,22
"LA",2006-07-01,19
"LA",2006-08-01,30
"LA",2006-09-01,24
"LA",2006-10-01,24
"LA",2006-11-01,21
"LA",2006-12-01,18
"LA",2007-01-01,31
"LA",2007-02-01,29
"LA",2007-03-01,24
"LA",2007-04-01,42
"LA",2007-05-01,20
"LA",2007-06-01,23
"LA",2007-07-01,26
"LA",2007-08-01,31
"LA",2007-09-01,31
"LA",2007-10-01,27
"LA",2007-11-01,33
"LA",2007-12-01,15
"LA",2008-01-01,21
"LA",2008-02-01,24
"LA",2008-03-01,16
"LA",2008-04-01,21
"LA",2008-05-01,22
"LA",2008-06-01,30
"LA",2008-07-01,26
"LA",2008-08-01,9
"LA",2008-09-01,21
"LA",2008-10-01,13
"LA",2008-11-01,17
"LA",2008-12-01,18
"LA",2009-01-01,15
"LA",2009-02-01,18
"LA",2009-03-01,19
"LA",2009-04-01,16
"LA",2009-05-01,23
"LA",2009-06-01,24
"LA",2009-07-01,17
"LA",2009-08-01,21
"LA",2009-09-01,17
"LA",2009-10-01,14
"LA",2009-11-01,15
"LA",2009-12-01,17
"LA",2010-01-01,7
"LA",2010-02-01,10
"LA",2010-03-01,19
"LA",2010-04-01,15
"LA",2010-05-01,23
"LA",2010-06-01,45
"LA",2010-07-01,20
"LA",2010-08-01,25
"LA",2010-09-01,31
"LA",2010-10-01,28
"LA",2010-11-01,19
"LA",2010-12-01,23
"LA",2011-01-01,16
"LA",2011-02-01,19
"LA",2011-03-01,24
"LA",2011-04-01,14
"LA",2011-05-01,19
"LA",2011-06-01,41
"LA",2011-07-01,40
"LA",2011-08-01,39
"LA",2011-09-01,24
"LA",2011-10-01,32
"LA",2011-11-01,17
"LA",2011-12-01,15
"LA",2012-01-01,18
"LA",2012-02-01,13
"LA",2012-03-01,21
"LA",2012-04-01,17
"LA",2012-05-01,28
"LA",2012-06-01,32
"LA",2012-07-01,30
"LA",2012-08-01,19
"LA",2012-09-01,18
"LA",2012-10-01,22
"LA",2012-11-01,14
"LA",2012-12-01,16
"LA",2013-01-01,11
"LA",2013-02-01,22
"LA",2013-03-01,17
"LA",2013-04-01,32
"LA",2013-05-01,32
"LA",2013-06-01,33
"LA",2013-07-01,26
"LA",2013-08-01,27
"LA",2013-09-01,25
"LA",2013-10-01,42
"LA",2013-11-01,9
"LA",2013-12-01,23
"LA",2014-01-01,13
"LA",2014-02-01,24
"LA",2014-03-01,19
"LA",2014-04-01,30
"LA",2014-05-01,40
"LA",2014-06-01,31
"LA",2014-07-01,24
"LA",2014-08-01,31
"LA",2014-09-01,35
"LA",2014-10-01,41
"LA",2014-11-01,17
"LA",2014-12-01,19
"LA",2015-01-01,20
"LA",2015-02-01,16
"LA",2015-03-01,18
"LA",2015-04-01,9
"LA",2015-05-01,22
"LA",2015-06-01,30
"LA",2015-07-01,30
"LA",2015-08-01,23
"LA",2015-09-01,17
"LA",2015-10-01,22
"LA",2015-11-01,14
"LA",2015-12-01,16
"LA",2016-01-01,17
"LA",2016-02-01,21
"LA",2016-03-01,19
"LA",2016-04-01,17
"LA",2016-05-01,16
"LA",2016-06-01,23
"LA",2016-07-01,14
"LA",2016-08-01,23
"LA",2016-09-01,9
"MA",2000-01-01,23
"MA",2000-02-01,26
"MA",2000-03-01,26
"MA",2000-04-01,29
"MA",2000-05-01,27
"MA",2000-06-01,34
"MA",2000-07-01,22
"MA",2000-08-01,40
"MA",2000-09-01,46
"MA",2000-10-01,24
"MA",2000-11-01,31
"MA",2000-12-01,18
"MA",2001-01-01,28
"MA",2001-02-01,30
"MA",2001-03-01,22
"MA",2001-04-01,24
"MA",2001-05-01,35
"MA",2001-06-01,31
"MA",2001-07-01,28
"MA",2001-08-01,35
"MA",2001-09-01,26
"MA",2001-10-01,17
"MA",2001-11-01,7
"MA",2001-12-01,17
"MA",2002-01-01,29
"MA",2002-02-01,22
"MA",2002-03-01,16
"MA",2002-04-01,30
"MA",2002-05-01,31
"MA",2002-06-01,24
"MA",2002-07-01,25
"MA",2002-08-01,25
"MA",2002-09-01,18
"MA",2002-10-01,24
"MA",2002-11-01,11
"MA",2002-12-01,13
"MA",2003-01-01,18
"MA",2003-02-01,16
"MA",2003-03-01,18
"MA",2003-04-01,32
"MA",2003-05-01,18
"MA",2003-06-01,19
"MA",2003-07-01,27
"MA",2003-08-01,23
"MA",2003-09-01,23
"MA",2003-10-01,20
"MA",2003-11-01,21
"MA",2003-12-01,17
"MA",2004-01-01,9
"MA",2004-02-01,18
"MA",2004-03-01,15
"MA",2004-04-01,14
"MA",2004-05-01,20
"MA",2004-06-01,15
"MA",2004-07-01,16
"MA",2004-08-01,26
"MA",2004-09-01,18
"MA",2004-10-01,13
"MA",2004-11-01,19
"MA",2004-12-01,14
"MA",2005-01-01,6
"MA",2005-02-01,8
"MA",2005-03-01,18
"MA",2005-04-01,12
"MA",2005-05-01,23
"MA",2005-06-01,25
"MA",2005-07-01,22
"MA",2005-08-01,28
"MA",2005-09-01,20
"MA",2005-10-01,20
"MA",2005-11-01,26
"MA",2005-12-01,20
"MA",2006-01-01,25
"MA",2006-02-01,20
"MA",2006-03-01,18
"MA",2006-04-01,23
"MA",2006-05-01,29
"MA",2006-06-01,29
"MA",2006-07-01,25
"MA",2006-08-01,21
"MA",2006-09-01,29
"MA",2006-10-01,37
"MA",2006-11-01,26
"MA",2006-12-01,22
"MA",2007-01-01,18
"MA",2007-02-01,22
"MA",2007-03-01,25
"MA",2007-04-01,26
"MA",2007-05-01,29
"MA",2007-06-01,21
"MA",2007-07-01,40
"MA",2007-08-01,27
"MA",2007-09-01,13
"MA",2007-10-01,22
"MA",2007-11-01,16
"MA",2007-12-01,7
"MA",2008-01-01,22
"MA",2008-02-01,14
"MA",2008-03-01,26
"MA",2008-04-01,32
"MA",2008-05-01,34
"MA",2008-06-01,34
"MA",2008-07-01,37
"MA",2008-08-01,32
"MA",2008-09-01,28
"MA",2008-10-01,29
"MA",2008-11-01,17
"MA",2008-12-01,11
"MA",2009-01-01,16
"MA",2009-02-01,28
"MA",2009-03-01,17
"MA",2009-04-01,27
"MA",2009-05-01,22
"MA",2009-06-01,27
"MA",2009-07-01,23
"MA",2009-08-01,38
"MA",2009-09-01,29
"MA",2009-10-01,31
"MA",2009-11-01,24
"MA",2009-12-01,16
"MA",2010-01-01,10
"MA",2010-02-01,18
"MA",2010-03-01,21
"MA",2010-04-01,22
"MA",2010-05-01,21
"MA",2010-06-01,25
"MA",2010-07-01,23
"MA",2010-08-01,29
"MA",2010-09-01,20
"MA",2010-10-01,28
"MA",2010-11-01,10
"MA",2010-12-01,22
"MA",2011-01-01,17
"MA",2011-02-01,20
"MA",2011-03-01,20
"MA",2011-04-01,24
"MA",2011-05-01,24
"MA",2011-06-01,19
"MA",2011-07-01,36
"MA",2011-08-01,16
"MA",2011-09-01,14
"MA",2011-10-01,21
"MA",2011-11-01,15
"MA",2011-12-01,15
"MA",2012-01-01,14
"MA",2012-02-01,15
"MA",2012-03-01,20
"MA",2012-04-01,12
"MA",2012-05-01,20
"MA",2012-06-01,24
"MA",2012-07-01,27
"MA",2012-08-01,35
"MA",2012-09-01,23
"MA",2012-10-01,22
"MA",2012-11-01,23
"MA",2012-12-01,18
"MA",2013-01-01,16
"MA",2013-02-01,16
"MA",2013-03-01,21
"MA",2013-04-01,23
"MA",2013-05-01,28
"MA",2013-06-01,17
"MA",2013-07-01,25
"MA",2013-08-01,22
"MA",2013-09-01,20
"MA",2013-10-01,15
"MA",2013-11-01,15
"MA",2013-12-01,14
"MA",2014-01-01,15
"MA",2014-02-01,14
"MA",2014-03-01,19
"MA",2014-04-01,18
"MA",2014-05-01,16
"MA",2014-06-01,23
"MA",2014-07-01,22
"MA",2014-08-01,23
"MA",2014-09-01,23
"MA",2014-10-01,27
"MA",2014-11-01,13
"MA",2014-12-01,17
"MA",2015-01-01,12
"MA",2015-02-01,9
"MA",2015-03-01,23
"MA",2015-04-01,15
"MA",2015-05-01,18
"MA",2015-06-01,20
"MA",2015-07-01,22
"MA",2015-08-01,19
"MA",2015-09-01,19
"MA",2015-10-01,16
"MA",2015-11-01,15
"MA",2015-12-01,26
"MA",2016-01-01,15
"MA",2016-02-01,12
"MA",2016-03-01,17
"MA",2016-04-01,20
"MA",2016-05-01,17
"MA",2016-06-01,20
"MA",2016-07-01,23
"MA",2016-08-01,21
"MA",2016-09-01,7
"MD",2000-01-01,26
"MD",2000-02-01,40
"MD",2000-03-01,31
"MD",2000-04-01,20
"MD",2000-05-01,24
"MD",2000-06-01,14
"MD",2000-07-01,36
"MD",2000-08-01,27
"MD",2000-09-01,20
"MD",2000-10-01,38
"MD",2000-11-01,33
"MD",2000-12-01,19
"MD",2001-01-01,33
"MD",2001-02-01,28
"MD",2001-03-01,27
"MD",2001-04-01,30
"MD",2001-05-01,38
"MD",2001-06-01,20
"MD",2001-07-01,29
"MD",2001-08-01,41
"MD",2001-09-01,19
"MD",2001-10-01,32
"MD",2001-11-01,32
"MD",2001-12-01,25
"MD",2002-01-01,26
"MD",2002-02-01,26
"MD",2002-03-01,20
"MD",2002-04-01,21
"MD",2002-05-01,21
"MD",2002-06-01,23
"MD",2002-07-01,24
"MD",2002-08-01,21
"MD",2002-09-01,26
"MD",2002-10-01,34
"MD",2002-11-01,36
"MD",2002-12-01,20
"MD",2003-01-01,35
"MD",2003-02-01,9
"MD",2003-03-01,30
"MD",2003-04-01,25
"MD",2003-05-01,26
"MD",2003-06-01,25
"MD",2003-07-01,16
"MD",2003-08-01,16
"MD",2003-09-01,17
"MD",2003-10-01,19
"MD",2003-11-01,18
"MD",2003-12-01,23
"MD",2004-01-01,20
"MD",2004-02-01,19
"MD",2004-03-01,29
"MD",2004-04-01,22
"MD",2004-05-01,26
"MD",2004-06-01,21
"MD",2004-07-01,22
"MD",2004-08-01,21
"MD",2004-09-01,27
"MD",2004-10-01,28
"MD",2004-11-01,40
"MD",2004-12-01,38
"MD",2005-01-01,17
"MD",2005-02-01,9
"MD",2005-03-01,16
"MD",2005-04-01,24
"MD",2005-05-01,15
"MD",2005-06-01,21
"MD",2005-07-01,20
"MD",2005-08-01,43
"MD",2005-09-01,23
"MD",2005-10-01,34
"MD",2005-11-01,46
"MD",2005-12-01,29
"MD",2006-01-01,41
"MD",2006-02-01,29
"MD",2006-03-01,33
"MD",2006-04-01,23
"MD",2006-05-01,15
"MD",2006-06-01,15
"MD",2006-07-01,29
"MD",2006-08-01,28
"MD",2006-09-01,25
"MD",2006-10-01,45
"MD",2006-11-01,34
"MD",2006-12-01,25
"MD",2007-01-01,43
"MD",2007-02-01,41
"MD",2007-03-01,33
"MD",2007-04-01,27
"MD",2007-05-01,27
"MD",2007-06-01,33
"MD",2007-07-01,25
"MD",2007-08-01,28
"MD",2007-09-01,15
"MD",2007-10-01,19
"MD",2007-11-01,29
"MD",2007-12-01,24
"MD",2008-01-01,35
"MD",2008-02-01,16
"MD",2008-03-01,32
"MD",2008-04-01,37
"MD",2008-05-01,27
"MD",2008-06-01,18
"MD",2008-07-01,25
"MD",2008-08-01,14
"MD",2008-09-01,21
"MD",2008-10-01,46
"MD",2008-11-01,28
"MD",2008-12-01,27
"MD",2009-01-01,39
"MD",2009-02-01,30
"MD",2009-03-01,20
"MD",2009-04-01,24
"MD",2009-05-01,31
"MD",2009-06-01,33
"MD",2009-07-01,28
"MD",2009-08-01,37
"MD",2009-09-01,21
"MD",2009-10-01,31
"MD",2009-11-01,24
"MD",2009-12-01,22
"MD",2010-01-01,23
"MD",2010-02-01,30
"MD",2010-03-01,19
"MD",2010-04-01,17
"MD",2010-05-01,24
"MD",2010-06-01,34
"MD",2010-07-01,22
"MD",2010-08-01,25
"MD",2010-09-01,18
"MD",2010-10-01,23
"MD",2010-11-01,19
"MD",2010-12-01,39
"MD",2011-01-01,34
"MD",2011-02-01,30
"MD",2011-03-01,35
"MD",2011-04-01,21
"MD",2011-05-01,31
"MD",2011-06-01,18
"MD",2011-07-01,19
"MD",2011-08-01,15
"MD",2011-09-01,26
"MD",2011-10-01,19
"MD",2011-11-01,30
"MD",2011-12-01,29
"MD",2012-01-01,16
"MD",2012-02-01,21
"MD",2012-03-01,18
"MD",2012-04-01,21
"MD",2012-05-01,22
"MD",2012-06-01,19
"MD",2012-07-01,23
"MD",2012-08-01,28
"MD",2012-09-01,18
"MD",2012-10-01,18
"MD",2012-11-01,13
"MD",2012-12-01,15
"MD",2013-01-01,17
"MD",2013-02-01,7
"MD",2013-03-01,20
"MD",2013-04-01,17
"MD",2013-05-01,17
"MD",2013-06-01,27
"MD",2013-07-01,23
"MD",2013-08-01,18
"MD",2013-09-01,21
"MD",2013-10-01,15
"MD",2013-11-01,16
"MD",2013-12-01,24
"MD",2014-01-01,13
"MD",2014-02-01,15
"MD",2014-03-01,14
"MD",2014-04-01,23
"MD",2014-05-01,34
"MD",2014-06-01,32
"MD",2014-07-01,20
"MD",2014-08-01,43
"MD",2014-09-01,23
"MD",2014-10-01,9
"MD",2014-11-01,26
"MD",2014-12-01,8
"MD",2015-01-01,19
"MD",2015-02-01,25
"MD",2015-03-01,16
"MD",2015-04-01,14
"MD",2015-05-01,14
"MD",2015-06-01,33
"MD",2015-07-01,42
"MD",2015-08-01,32
"MD",2015-09-01,18
"MD",2015-10-01,12
"MD",2015-11-01,14
"MD",2015-12-01,13
"MD",2016-01-01,21
"MD",2016-02-01,17
"MD",2016-03-01,22
"MD",2016-04-01,34
"MD",2016-05-01,27
"MD",2016-06-01,24
"MD",2016-07-01,12
"MD",2016-08-01,25
"MD",2016-09-01,8
"ME",2000-01-01,4
"ME",2000-02-01,4
"ME",2000-03-01,1
"ME",2000-04-01,2
"ME",2000-05-01,0
"ME",2000-06-01,1
"ME",2000-07-01,1
"ME",2000-08-01,2
"ME",2000-09-01,3
"ME",2000-10-01,3
"ME",2000-11-01,0
"ME",2000-12-01,3
"ME",2001-01-01,1
"ME",2001-02-01,3
"ME",2001-03-01,2
"ME",2001-04-01,4
"ME",2001-05-01,4
"ME",2001-06-01,3
"ME",2001-07-01,1
"ME",2001-08-01,7
"ME",2001-09-01,3
"ME",2001-10-01,3
"ME",2001-11-01,3
"ME",2001-12-01,3
"ME",2002-01-01,3
"ME",2002-02-01,1
"ME",2002-03-01,4
"ME",2002-04-01,8
"ME",2002-05-01,0
"ME",2002-06-01,1
"ME",2002-07-01,1
"ME",2002-08-01,6
"ME",2002-09-01,3
"ME",2002-10-01,1
"ME",2002-11-01,2
"ME",2002-12-01,0
"ME",2003-01-01,3
"ME",2003-02-01,1
"ME",2003-03-01,5
"ME",2003-04-01,3
"ME",2003-05-01,3
"ME",2003-06-01,4
"ME",2003-07-01,6
"ME",2003-08-01,7
"ME",2003-09-01,2
"ME",2003-10-01,3
"ME",2003-11-01,1
"ME",2003-12-01,2
"ME",2004-01-01,4
"ME",2004-02-01,4
"ME",2004-03-01,4
"ME",2004-04-01,1
"ME",2004-05-01,1
"ME",2004-06-01,7
"ME",2004-07-01,1
"ME",2004-08-01,1
"ME",2004-09-01,4
"ME",2004-10-01,2
"ME",2004-11-01,4
"ME",2004-12-01,2
"ME",2005-01-01,3
"ME",2005-02-01,3
"ME",2005-03-01,3
"ME",2005-04-01,3
"ME",2005-05-01,2
"ME",2005-06-01,1
"ME",2005-07-01,3
"ME",2005-08-01,4
"ME",2005-09-01,2
"ME",2005-10-01,0
"ME",2005-11-01,1
"ME",2005-12-01,4
"ME",2006-01-01,2
"ME",2006-02-01,4
"ME",2006-03-01,2
"ME",2006-04-01,3
"ME",2006-05-01,5
"ME",2006-06-01,1
"ME",2006-07-01,3
"ME",2006-08-01,8
"ME",2006-09-01,3
"ME",2006-10-01,9
"ME",2006-11-01,1
"ME",2006-12-01,5
"ME",2007-01-01,4
"ME",2007-02-01,3
"ME",2007-03-01,3
"ME",2007-04-01,4
"ME",2007-05-01,3
"ME",2007-06-01,6
"ME",2007-07-01,7
"ME",2007-08-01,5
"ME",2007-09-01,2
"ME",2007-10-01,6
"ME",2007-11-01,3
"ME",2007-12-01,4
"ME",2008-01-01,3
"ME",2008-02-01,3
"ME",2008-03-01,4
"ME",2008-04-01,6
"ME",2008-05-01,4
"ME",2008-06-01,7
"ME",2008-07-01,5
"ME",2008-08-01,5
"ME",2008-09-01,3
"ME",2008-10-01,3
"ME",2008-11-01,5
"ME",2008-12-01,4
"ME",2009-01-01,2
"ME",2009-02-01,3
"ME",2009-03-01,2
"ME",2009-04-01,2
"ME",2009-05-01,3
"ME",2009-06-01,4
"ME",2009-07-01,9
"ME",2009-08-01,3
"ME",2009-09-01,0
"ME",2009-10-01,2
"ME",2009-11-01,3
"ME",2009-12-01,3
"ME",2010-01-01,2
"ME",2010-02-01,4
"ME",2010-03-01,2
"ME",2010-04-01,2
"ME",2010-05-01,4
"ME",2010-06-01,3
"ME",2010-07-01,3
"ME",2010-08-01,3
"ME",2010-09-01,4
"ME",2010-10-01,6
"ME",2010-11-01,2
"ME",2010-12-01,3
"ME",2011-01-01,3
"ME",2011-02-01,4
"ME",2011-03-01,2
"ME",2011-04-01,3
"ME",2011-05-01,3
"ME",2011-06-01,0
"ME",2011-07-01,3
"ME",2011-08-01,3
"ME",2011-09-01,3
"ME",2011-10-01,2
"ME",2011-11-01,2
"ME",2011-12-01,5
"ME",2012-01-01,0
"ME",2012-02-01,4
"ME",2012-03-01,2
"ME",2012-04-01,1
"ME",2012-05-01,3
"ME",2012-06-01,3
"ME",2012-07-01,0
"ME",2012-08-01,4
"ME",2012-09-01,1
"ME",2012-10-01,4
"ME",2012-11-01,2
"ME",2012-12-01,1
"ME",2013-01-01,3
"ME",2013-02-01,4
"ME",2013-03-01,0
"ME",2013-04-01,3
"ME",2013-05-01,2
"ME",2013-06-01,2
"ME",2013-07-01,2
"ME",2013-08-01,3
"ME",2013-09-01,1
"ME",2013-10-01,2
"ME",2013-11-01,2
"ME",2013-12-01,3
"ME",2014-01-01,1
"ME",2014-02-01,0
"ME",2014-03-01,2
"ME",2014-04-01,2
"ME",2014-05-01,0
"ME",2014-06-01,4
"ME",2014-07-01,4
"ME",2014-08-01,1
"ME",2014-09-01,3
"ME",2014-10-01,2
"ME",2014-11-01,1
"ME",2014-12-01,4
"ME",2015-01-01,3
"ME",2015-02-01,4
"ME",2015-03-01,4
"ME",2015-04-01,1
"ME",2015-05-01,3
"ME",2015-06-01,5
"ME",2015-07-01,4
"ME",2015-08-01,4
"ME",2015-09-01,2
"ME",2015-10-01,2
"ME",2015-11-01,3
"ME",2015-12-01,1
"ME",2016-01-01,1
"ME",2016-02-01,2
"ME",2016-03-01,0
"ME",2016-04-01,3
"ME",2016-05-01,1
"ME",2016-06-01,3
"ME",2016-07-01,2
"ME",2016-08-01,2
"ME",2016-09-01,0
"MI",2000-01-01,47
"MI",2000-02-01,37
"MI",2000-03-01,30
"MI",2000-04-01,32
"MI",2000-05-01,48
"MI",2000-06-01,43
"MI",2000-07-01,42
"MI",2000-08-01,38
"MI",2000-09-01,28
"MI",2000-10-01,27
"MI",2000-11-01,32
"MI",2000-12-01,24
"MI",2001-01-01,26
"MI",2001-02-01,24
"MI",2001-03-01,21
"MI",2001-04-01,40
"MI",2001-05-01,42
"MI",2001-06-01,29
"MI",2001-07-01,28
"MI",2001-08-01,37
"MI",2001-09-01,26
"MI",2001-10-01,38
"MI",2001-11-01,14
"MI",2001-12-01,13
"MI",2002-01-01,22
"MI",2002-02-01,7
"MI",2002-03-01,16
"MI",2002-04-01,30
"MI",2002-05-01,26
"MI",2002-06-01,25
"MI",2002-07-01,34
"MI",2002-08-01,34
"MI",2002-09-01,25
"MI",2002-10-01,24
"MI",2002-11-01,15
"MI",2002-12-01,16
"MI",2003-01-01,21
"MI",2003-02-01,23
"MI",2003-03-01,17
"MI",2003-04-01,32
"MI",2003-05-01,25
"MI",2003-06-01,18
"MI",2003-07-01,37
"MI",2003-08-01,39
"MI",2003-09-01,30
"MI",2003-10-01,24
"MI",2003-11-01,24
"MI",2003-12-01,20
"MI",2004-01-01,14
"MI",2004-02-01,16
"MI",2004-03-01,23
"MI",2004-04-01,26
"MI",2004-05-01,23
"MI",2004-06-01,30
"MI",2004-07-01,28
"MI",2004-08-01,22
"MI",2004-09-01,14
"MI",2004-10-01,21
"MI",2004-11-01,18
"MI",2004-12-01,19
"MI",2005-01-01,20
"MI",2005-02-01,17
"MI",2005-03-01,18
"MI",2005-04-01,22
"MI",2005-05-01,22
"MI",2005-06-01,32
"MI",2005-07-01,30
"MI",2005-08-01,38
"MI",2005-09-01,24
"MI",2005-10-01,37
"MI",2005-11-01,24
"MI",2005-12-01,19
"MI",2006-01-01,28
"MI",2006-02-01,22
"MI",2006-03-01,24
"MI",2006-04-01,21
"MI",2006-05-01,38
"MI",2006-06-01,50
"MI",2006-07-01,39
"MI",2006-08-01,43
"MI",2006-09-01,24
"MI",2006-10-01,27
"MI",2006-11-01,24
"MI",2006-12-01,16
"MI",2007-01-01,19
"MI",2007-02-01,26
"MI",2007-03-01,22
"MI",2007-04-01,25
"MI",2007-05-01,39
"MI",2007-06-01,38
"MI",2007-07-01,37
"MI",2007-08-01,52
"MI",2007-09-01,29
"MI",2007-10-01,37
"MI",2007-11-01,24
"MI",2007-12-01,14
"MI",2008-01-01,30
"MI",2008-02-01,25
"MI",2008-03-01,24
"MI",2008-04-01,24
"MI",2008-05-01,28
"MI",2008-06-01,40
"MI",2008-07-01,37
"MI",2008-08-01,30
"MI",2008-09-01,24
"MI",2008-10-01,20
"MI",2008-11-01,13
"MI",2008-12-01,17
"MI",2009-01-01,15
"MI",2009-02-01,23
"MI",2009-03-01,27
"MI",2009-04-01,22
"MI",2009-05-01,29
"MI",2009-06-01,41
"MI",2009-07-01,22
"MI",2009-08-01,31
"MI",2009-09-01,35
"MI",2009-10-01,30
"MI",2009-11-01,22
"MI",2009-12-01,18
"MI",2010-01-01,17
"MI",2010-02-01,13
"MI",2010-03-01,26
"MI",2010-04-01,31
"MI",2010-05-01,30
"MI",2010-06-01,28
"MI",2010-07-01,26
"MI",2010-08-01,41
"MI",2010-09-01,21
"MI",2010-10-01,24
"MI",2010-11-01,18
"MI",2010-12-01,22
"MI",2011-01-01,24
"MI",2011-02-01,22
"MI",2011-03-01,24
"MI",2011-04-01,20
"MI",2011-05-01,24
"MI",2011-06-01,38
"MI",2011-07-01,33
"MI",2011-08-01,43
"MI",2011-09-01,24
"MI",2011-10-01,17
"MI",2011-11-01,26
"MI",2011-12-01,15
"MI",2012-01-01,17
"MI",2012-02-01,15
"MI",2012-03-01,23
"MI",2012-04-01,18
"MI",2012-05-01,31
"MI",2012-06-01,42
"MI",2012-07-01,35
"MI",2012-08-01,28
"MI",2012-09-01,29
"MI",2012-10-01,32
"MI",2012-11-01,24
"MI",2012-12-01,19
"MI",2013-01-01,23
"MI",2013-02-01,9
"MI",2013-03-01,17
"MI",2013-04-01,30
"MI",2013-05-01,40
"MI",2013-06-01,24
"MI",2013-07-01,38
"MI",2013-08-01,31
"MI",2013-09-01,21
"MI",2013-10-01,32
"MI",2013-11-01,30
"MI",2013-12-01,20
"MI",2014-01-01,24
"MI",2014-02-01,23
"MI",2014-03-01,35
"MI",2014-04-01,32
"MI",2014-05-01,34
"MI",2014-06-01,32
"MI",2014-07-01,53
"MI",2014-08-01,36
"MI",2014-09-01,29
"MI",2014-10-01,42
"MI",2014-11-01,20
"MI",2014-12-01,35
"MI",2015-01-01,24
"MI",2015-02-01,27
"MI",2015-03-01,41
"MI",2015-04-01,22
"MI",2015-05-01,17
"MI",2015-06-01,39
"MI",2015-07-01,49
"MI",2015-08-01,36
"MI",2015-09-01,42
"MI",2015-10-01,24
"MI",2015-11-01,18
"MI",2015-12-01,33
"MI",2016-01-01,31
"MI",2016-02-01,23
"MI",2016-03-01,31
"MI",2016-04-01,45
"MI",2016-05-01,24
"MI",2016-06-01,42
"MI",2016-07-01,34
"MI",2016-08-01,36
"MI",2016-09-01,9
"MN",2000-01-01,32
"MN",2000-02-01,27
"MN",2000-03-01,33
"MN",2000-04-01,40
"MN",2000-05-01,24
"MN",2000-06-01,31
"MN",2000-07-01,16
"MN",2000-08-01,33
"MN",2000-09-01,21
"MN",2000-10-01,16
"MN",2000-11-01,16
"MN",2000-12-01,20
"MN",2001-01-01,26
"MN",2001-02-01,16
"MN",2001-03-01,32
"MN",2001-04-01,24
"MN",2001-05-01,40
"MN",2001-06-01,21
"MN",2001-07-01,22
"MN",2001-08-01,35
"MN",2001-09-01,18
"MN",2001-10-01,22
"MN",2001-11-01,17
"MN",2001-12-01,11
